filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_0099.mat,-0.5,1.1529411764705881,23.895828899135875,26.624981933801493,26.432273806347073,-8.68220348986507
room_acoustic_data_room_0100.mat,-0.5,1.1647058823529413,23.91889436380719,26.676650210585244,26.45092252790605,-8.68774570911945
room_acoustic_data_room_0101.mat,-0.5,1.1764705882352942,23.829143691733165,26.62703416136101,26.34808239487272,-8.675791756502107
room_acoustic_data_room_0102.mat,-0.5,1.188235294117647,23.61777105670575,26.45861960132232,26.11896081760708,-8.637013523914927
room_acoustic_data_room_0103.mat,-0.5,1.2,23.285016730385706,26.1497956737057,25.782889065678344,-8.569883799679099
room_acoustic_data_room_0104.mat,-0.5,1.2117647058823529,22.992603790085457,25.845507768466838,25.50519140434971,-8.51098305373238
room_acoustic_data_room_0105.mat,-0.5,1.223529411764706,23.424591750211754,26.207524300811226,25.960812578461223,-8.6221856444435
room_acoustic_data_room_0106.mat,-0.5,1.2352941176470589,23.73016106808702,26.42402149667273,26.3028374204885,-8.697309889800673
room_acoustic_data_room_0107.mat,-0.5,1.2470588235294118,23.903644519170445,26.517240369400437,26.51092549033895,-8.733987170599152
room_acoustic_data_room_0108.mat,-0.5,1.2588235294117647,23.963260187269736,26.51650131484463,26.598620913563764,-8.751955066332522
room_acoustic_data_room_0109.mat,-0.5,1.2705882352941176,23.89098774327863,26.42852618326224,26.53427315076531,-8.733630166573464
room_acoustic_data_room_0110.mat,-0.5,1.2823529411764707,23.6936035737094,26.257177004806685,26.314771857556174,-8.685435419241195
room_acoustic_data_room_0111.mat,-0.5,1.2941176470588236,23.345167965297776,25.957220575001788,25.941806080824765,-8.579960615951986
room_acoustic_data_room_0112.mat,-0.5,1.3058823529411765,22.84135663374242,25.5151990115517,25.42129011442807,-8.409573442253839
room_acoustic_data_room_0113.mat,-0.5,1.3176470588235294,23.261016356972696,25.93149378438469,25.82750320183142,-8.528622639793223
room_acoustic_data_room_0114.mat,-0.5,1.3294117647058823,23.641376321687467,26.301335457756224,26.194885523975092,-8.655869472645385
room_acoustic_data_room_0115.mat,-0.5,1.3411764705882352,23.899665017918217,26.557509528894727,26.443777427605617,-8.754444555355343
room_acoustic_data_room_0116.mat,-0.5,1.3529411764705883,24.005579565182664,26.690482411647253,26.538217169558102,-8.795878528790142
room_acoustic_data_room_0117.mat,-0.5,1.3647058823529412,23.966482821549224,26.70063190285775,26.47454808676748,-8.788139476408812
room_acoustic_data_room_0118.mat,-0.5,1.3764705882352941,23.792190662693706,26.59120951833916,26.266563844556995,-8.740840801369552
room_acoustic_data_room_0119.mat,-0.5,1.388235294117647,23.484454810152492,26.34321573162879,25.93358671077635,-8.654523394807438
room_acoustic_data_room_0120.mat,-0.5,1.4,23.055961925877746,25.94140742049342,25.505011888983496,-8.538966995308916
room_acoustic_data_room_0121.mat,-0.5,1.411764705882353,23.30155635715991,26.134611501429013,25.759202141431217,-8.630504724404567
room_acoustic_data_room_0122.mat,-0.5,1.423529411764706,23.691707824811292,26.434671075662255,26.170441862744024,-8.746362914243601
room_acoustic_data_room_0123.mat,-0.5,1.4352941176470588,23.939411797800425,26.59895937585987,26.446077987508232,-8.812881273011893
room_acoustic_data_room_0124.mat,-0.5,1.4470588235294117,24.07338272483059,26.67466315895229,26.599717894115344,-8.860978002407679
room_acoustic_data_room_0125.mat,-0.5,1.4588235294117646,24.063817434024976,26.64114612193196,26.60688295929406,-8.861650171211874
room_acoustic_data_room_0126.mat,-0.5,1.4705882352941178,23.924804727067254,26.51699218400081,26.482110587076694,-8.828920464316145
room_acoustic_data_room_0127.mat,-0.5,1.4823529411764707,23.643316337942547,26.274830223986434,26.19878194078114,-8.748760343079745
room_acoustic_data_room_0128.mat,-0.5,1.4941176470588236,23.201509382587673,25.9086619345784,25.739651721925718,-8.600764243772796
room_acoustic_data_room_0129.mat,-0.5,1.5058823529411764,23.15867043762724,25.899435022197153,25.694982052731817,-8.557925364749131
