filename,source_x,source_y,PSNR_Mag,PSNR_Real,PSNR_Imag,NMSE_dB
room_acoustic_data_room_1821.mat,0.32941176470588235,4.0,26.023560505384154,27.943502832027963,27.634416698654746,-10.167975489084435
room_acoustic_data_room_1822.mat,0.3411764705882353,4.0,25.818914634317345,27.763050480744894,27.444531157095867,-10.09619576575995
room_acoustic_data_room_1823.mat,0.35294117647058826,4.0,26.16979569719907,28.025265805735827,27.786193708051638,-10.204407292413096
room_acoustic_data_room_1824.mat,0.36470588235294116,4.0,26.398588810466265,28.17144120315103,28.017654750946,-10.276926915409799
room_acoustic_data_room_1825.mat,0.3764705882352941,4.0,26.52068407139824,28.224351643140718,28.135726219293062,-10.331490413891569
room_acoustic_data_room_1826.mat,0.38823529411764707,4.0,26.519789876942443,28.194332541542906,28.116561573554947,-10.352821081223556
room_acoustic_data_room_1827.mat,0.4,4.0,26.407389243047707,28.083268330015642,27.970819504073347,-10.352899064920415
room_acoustic_data_room_1828.mat,0.4117647058823529,4.0,26.18531922350792,27.875112368955193,27.71900357102419,-10.333687563865343
room_acoustic_data_room_1829.mat,0.4235294117647059,4.0,25.840412354068544,27.560892277250133,27.355304830605768,-10.281150020427576
room_acoustic_data_room_1830.mat,0.43529411764705883,4.0,25.305957911742926,27.068989554324794,26.84791773564733,-10.125706302746913
room_acoustic_data_room_1831.mat,0.4470588235294118,4.0,25.73935878357284,27.385831212806245,27.233661140123935,-10.293970923436257
room_acoustic_data_room_1832.mat,0.4588235294117647,4.0,26.037612557918443,27.579787267009163,27.532876745514475,-10.388061733054432
room_acoustic_data_room_1833.mat,0.47058823529411764,4.0,26.203142603575543,27.659351909364997,27.720294150943605,-10.439521558814658
room_acoustic_data_room_1834.mat,0.4823529411764706,4.0,26.24355012793819,27.653950278021632,27.787469811095804,-10.45767856370512
room_acoustic_data_room_1835.mat,0.49411764705882355,4.0,26.160691394354373,27.572073873487554,27.736204590221973,-10.445053849422523
room_acoustic_data_room_1836.mat,0.5058823529411764,4.0,25.96582415689655,27.41429913244454,27.567155759480567,-10.412877907687932
room_acoustic_data_room_1837.mat,0.5176470588235295,4.0,25.641582371657666,27.16391082466776,27.279606688687753,-10.34274365749286
room_acoustic_data_room_1838.mat,0.5294117647058824,4.0,25.146032490947746,26.778445966883577,26.87315320011092,-10.189890161469858
room_acoustic_data_room_1839.mat,0.5411764705882353,4.0,25.37659143970851,26.961932801635978,27.122691732017138,-10.288005990857753
room_acoustic_data_room_1840.mat,0.5529411764705883,4.0,25.770629240805366,27.26598236146316,27.5269206979939,-10.434696582660079
