filename,source_x,source_y,PSNR_Mag
room_acoustic_data_room_3404.mat,5.0,0.8823529411764706,16.02735837397077
room_acoustic_data_room_3405.mat,5.0,0.8941176470588236,16.02735837397077
room_acoustic_data_room_3406.mat,5.0,0.9058823529411765,16.02735837397077
room_acoustic_data_room_3407.mat,5.0,0.9176470588235294,16.02735837397077
room_acoustic_data_room_3408.mat,5.0,0.9294117647058824,16.02735837397077
room_acoustic_data_room_3409.mat,5.0,0.9411764705882353,16.02735837397077
room_acoustic_data_room_3410.mat,5.0,0.9529411764705882,16.02735837397077
room_acoustic_data_room_3411.mat,5.0,0.9647058823529412,16.02735837397077
room_acoustic_data_room_3412.mat,5.0,0.9764705882352941,16.02735837397077
room_acoustic_data_room_3413.mat,5.0,0.9882352941176471,16.02735837397077
room_acoustic_data_room_3414.mat,5.0,1.0,16.02735837397077
room_acoustic_data_room_3415.mat,5.0,1.011764705882353,16.02735837397077
room_acoustic_data_room_3416.mat,5.0,1.0235294117647058,16.02735837397077
room_acoustic_data_room_3417.mat,5.0,1.035294117647059,16.02735837397077
room_acoustic_data_room_3418.mat,5.0,1.0470588235294118,16.02735837397077
room_acoustic_data_room_3419.mat,5.0,1.0588235294117647,16.02735837397077
room_acoustic_data_room_3420.mat,5.0,1.0705882352941176,16.02735837397077
room_acoustic_data_room_3421.mat,5.0,1.0823529411764705,16.02735837397077
room_acoustic_data_room_3422.mat,5.0,1.0941176470588236,16.02735837397077
room_acoustic_data_room_3423.mat,5.0,1.1058823529411765,16.02735837397077
room_acoustic_data_room_3424.mat,5.0,1.1176470588235294,16.02735837397077
room_acoustic_data_room_3425.mat,5.0,1.1294117647058823,16.02735837397077
room_acoustic_data_room_3426.mat,5.0,1.1411764705882352,16.02735837397077
room_acoustic_data_room_3427.mat,5.0,1.1529411764705881,16.02735837397077
room_acoustic_data_room_3428.mat,5.0,1.1647058823529413,16.02735837397077
room_acoustic_data_room_3429.mat,5.0,1.1764705882352942,16.02735837397077
room_acoustic_data_room_3430.mat,5.0,1.188235294117647,16.02735837397077
room_acoustic_data_room_3431.mat,5.0,1.2,16.02735837397077
room_acoustic_data_room_3432.mat,5.0,1.2117647058823529,16.02735837397077
room_acoustic_data_room_3433.mat,5.0,1.223529411764706,16.02735837397077
room_acoustic_data_room_3434.mat,5.0,1.2352941176470589,16.02735837397077
room_acoustic_data_room_3435.mat,5.0,1.2470588235294118,16.02735837397077
room_acoustic_data_room_3436.mat,5.0,1.2588235294117647,16.02735837397077
room_acoustic_data_room_3437.mat,5.0,1.2705882352941176,16.02735837397077
room_acoustic_data_room_3438.mat,5.0,1.2823529411764707,16.02735837397077
room_acoustic_data_room_3439.mat,5.0,1.2941176470588236,16.02735837397077
room_acoustic_data_room_3440.mat,5.0,1.3058823529411765,16.02735837397077
room_acoustic_data_room_3441.mat,5.0,1.3176470588235294,16.02735837397077
room_acoustic_data_room_3442.mat,5.0,1.3294117647058823,16.02735837397077
room_acoustic_data_room_3443.mat,5.0,1.3411764705882352,16.02735837397077
room_acoustic_data_room_3444.mat,5.0,1.3529411764705883,16.02735837397077
room_acoustic_data_room_3445.mat,5.0,1.3647058823529412,16.02735837397077
room_acoustic_data_room_3446.mat,5.0,1.3764705882352941,16.02735837397077
room_acoustic_data_room_3447.mat,5.0,1.388235294117647,16.02735837397077
room_acoustic_data_room_3448.mat,5.0,1.4,16.02735837397077
room_acoustic_data_room_3449.mat,5.0,1.411764705882353,16.02735837397077
